EVENT_ID,event_datetime_utc,Latitude,Longitude,MRMS_HOURS_FOUND,mrms_hours_sampled,mrms_product_used,max_1h_qpe_mm,max_3h_qpe_mm,max_6h_qpe_mm,max_12h_qpe_mm
1142720,2023-09-04T17:00:00Z,30.0,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1142803,2023-09-04T17:45:00Z,30.01,-90.1,13,0,MultiSensor_QPE_01H_Pass2,,,,
1142802,2023-09-04T17:30:00Z,30.28,-89.76,13,0,MultiSensor_QPE_01H_Pass2,,,,
1142716,2023-09-04T16:02:00Z,30.28,-89.77,13,0,MultiSensor_QPE_01H_Pass2,,,,
1142719,2023-09-04T16:49:00Z,30.28,-89.77,13,0,MultiSensor_QPE_01H_Pass2,,,,
1142718,2023-09-04T16:36:00Z,30.33,-89.83,13,0,MultiSensor_QPE_01H_Pass2,,,,
1142727,2023-09-04T17:14:00Z,30.34,-89.83,13,0,MultiSensor_QPE_01H_Pass2,,,,
1142843,2023-09-25T09:50:00Z,30.49,-90.49,13,0,MultiSensor_QPE_01H_Pass2,,,,
1153148,2023-12-01T10:39:00Z,30.42,-91.1,13,0,MultiSensor_QPE_01H_Pass2,,,,
1153152,2023-12-02T12:55:00Z,29.95,-90.1,13,0,MultiSensor_QPE_01H_Pass2,,,,
1156452,2024-01-08T23:40:00Z,30.06,-90.46,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158259,2024-01-08T23:40:00Z,30.38,-89.97,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158261,2024-01-09T00:00:00Z,30.38,-90.0199,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158264,2024-01-09T08:27:00Z,30.27,-89.74,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158265,2024-01-09T08:29:00Z,30.36,-89.75,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158277,2024-01-24T20:00:00Z,29.78,-90.85,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158281,2024-01-24T21:42:00Z,29.79,-90.82,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158279,2024-01-24T21:05:00Z,29.8,-90.82,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158273,2024-01-24T19:19:00Z,29.8059,-90.8142,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158274,2024-01-24T19:40:00Z,30.0535,-90.6925,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158271,2024-01-24T18:55:00Z,30.0669,-90.6928,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158278,2024-01-24T20:59:00Z,30.3484,-90.0414,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158286,2024-01-24T23:13:00Z,30.36,-90.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158283,2024-01-24T22:07:00Z,30.37,-90.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158285,2024-01-24T23:05:00Z,30.37,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158288,2024-01-24T23:47:00Z,30.38,-90.03,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158280,2024-01-24T21:33:00Z,30.39,-90.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158287,2024-01-24T23:20:00Z,30.39,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158284,2024-01-24T22:53:00Z,30.45,-90.08,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158276,2024-01-24T19:49:00Z,30.4751,-90.0902,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158275,2024-01-24T19:46:00Z,30.53,-90.21,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158272,2024-01-24T19:05:00Z,30.62,-90.29,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158282,2024-01-24T21:58:00Z,30.63,-90.26,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158289,2024-01-24T13:45:00Z,30.8344,-91.6478,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158270,2024-01-24T16:00:00Z,30.96,-91.8,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158292,2024-01-24T16:25:00Z,31.12,-91.3,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158290,2024-01-24T14:30:00Z,31.15,-91.47,13,0,MultiSensor_QPE_01H_Pass2,,,,
1158291,2024-01-24T15:05:00Z,31.18,-91.53,13,0,MultiSensor_QPE_01H_Pass2,,,,
1162275,2024-02-04T00:53:00Z,29.91,-90.05,13,0,MultiSensor_QPE_01H_Pass2,,,,
1162276,2024-02-04T00:53:00Z,29.9297,-90.1605,13,0,MultiSensor_QPE_01H_Pass2,,,,
1162277,2024-02-04T01:20:00Z,29.9445,-89.9702,13,0,MultiSensor_QPE_01H_Pass2,,,,
1162278,2024-02-04T01:30:00Z,29.979,-90.0991,13,0,MultiSensor_QPE_01H_Pass2,,,,
1162280,2024-02-04T01:40:00Z,29.9921,-90.1285,13,0,MultiSensor_QPE_01H_Pass2,,,,
1162274,2024-02-04T00:43:00Z,30.0085,-90.0179,13,0,MultiSensor_QPE_01H_Pass2,,,,
1168658,2024-03-04T23:47:00Z,29.94,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1168657,2024-03-04T23:40:00Z,29.95,-90.05,13,0,MultiSensor_QPE_01H_Pass2,,,,
1168662,2024-03-05T00:20:00Z,29.95,-90.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
1168660,2024-03-05T00:10:00Z,29.96,-90.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
1168655,2024-03-04T23:00:00Z,29.99,-90.1,13,0,MultiSensor_QPE_01H_Pass2,,,,
1168656,2024-03-04T23:00:00Z,30.02,-90.05,13,0,MultiSensor_QPE_01H_Pass2,,,,
1168666,2024-03-05T07:10:00Z,29.8922,-90.017,13,0,MultiSensor_QPE_01H_Pass2,,,,
1168711,2024-03-08T22:50:00Z,30.95,-90.29,13,0,MultiSensor_QPE_01H_Pass2,,,,
1168698,2024-03-08T22:10:00Z,31.34,-90.5,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177921,2024-04-10T15:53:00Z,29.96,-90.19,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177907,2024-04-10T13:25:00Z,29.96,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177913,2024-04-10T15:04:00Z,29.96,-89.98,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177914,2024-04-10T15:09:00Z,29.96,-90.19,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177925,2024-04-10T16:23:00Z,29.97,-90.29,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177902,2024-04-10T13:04:00Z,29.97,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177904,2024-04-10T13:23:00Z,29.9798,-90.087,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177919,2024-04-10T15:51:00Z,29.98,-90.05,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177923,2024-04-10T16:11:00Z,29.98,-90.05,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177903,2024-04-10T13:05:00Z,29.99,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177905,2024-04-10T13:23:00Z,29.99,-90.05,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177906,2024-04-10T13:24:00Z,29.99,-90.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177918,2024-04-10T15:50:00Z,30.0,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177908,2024-04-10T13:29:00Z,30.08,-90.48,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177909,2024-04-10T14:31:00Z,30.27,-89.77,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177911,2024-04-10T14:59:00Z,30.2941,-89.8329,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177910,2024-04-10T14:32:00Z,30.3,-89.76,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177912,2024-04-10T15:00:00Z,30.31,-89.7523,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177924,2024-04-10T16:15:00Z,30.323,-89.9242,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177915,2024-04-10T15:14:00Z,30.3902,-90.0576,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177901,2024-04-10T12:45:00Z,30.45,-91.18,13,0,MultiSensor_QPE_01H_Pass2,,,,
1177900,2024-04-10T12:17:00Z,30.49,-90.49,13,0,MultiSensor_QPE_01H_Pass2,,,,
1178004,2024-04-10T14:57:00Z,30.52,-89.66,13,0,MultiSensor_QPE_01H_Pass2,,,,
1185923,2024-05-17T03:40:00Z,29.99,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1185925,2024-05-17T03:51:00Z,30.02,-90.22,13,0,MultiSensor_QPE_01H_Pass2,,,,
1185927,2024-05-17T04:05:00Z,30.02,-90.02,13,0,MultiSensor_QPE_01H_Pass2,,,,
1185926,2024-05-17T03:51:00Z,30.43,-90.09,13,0,MultiSensor_QPE_01H_Pass2,,,,
1185960,2024-05-17T04:02:00Z,30.53,-89.68,13,0,MultiSensor_QPE_01H_Pass2,,,,
1185910,2024-05-17T02:46:00Z,30.55,-90.86,13,0,MultiSensor_QPE_01H_Pass2,,,,
1185994,2024-05-30T15:50:00Z,29.94,-90.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
1190846,2024-06-01T19:15:00Z,29.96,-90.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
1193104,2024-06-28T08:15:00Z,29.9,-89.9,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205871,2024-07-03T16:50:00Z,30.0,-90.15,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205874,2024-07-03T17:19:00Z,30.0,-90.15,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205893,2024-07-06T00:10:00Z,29.95,-90.08,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205889,2024-07-06T00:00:00Z,29.96,-90.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205892,2024-07-06T00:05:00Z,29.96,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205896,2024-07-06T00:25:00Z,29.96,-90.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205897,2024-07-06T00:25:00Z,29.96,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205891,2024-07-06T00:00:00Z,29.97,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205895,2024-07-06T00:15:00Z,29.97,-90.09,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205899,2024-07-06T00:25:00Z,30.0,-90.04,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205900,2024-07-06T00:25:00Z,30.0,-90.05,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205934,2024-07-09T22:53:00Z,29.97,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205935,2024-07-09T23:42:00Z,29.97,-90.09,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205765,2024-07-17T19:20:00Z,29.97,-90.3,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205820,2024-07-18T18:00:00Z,29.94,-90.2,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205824,2024-07-18T18:45:00Z,29.94,-90.2,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205825,2024-07-18T19:25:00Z,29.95,-90.13,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205822,2024-07-18T18:25:00Z,29.96,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205819,2024-07-18T17:45:00Z,29.97,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205870,2024-07-26T22:10:00Z,29.91,-90.05,13,0,MultiSensor_QPE_01H_Pass2,,,,
1205867,2024-07-26T21:54:00Z,29.95,-90.1,13,0,MultiSensor_QPE_01H_Pass2,,,,
1213310,2024-08-15T23:45:00Z,30.4903,-90.958,13,0,MultiSensor_QPE_01H_Pass2,,,,
1213323,2024-08-30T14:25:00Z,30.01,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1213324,2024-08-30T14:44:00Z,30.0183,-90.1223,13,0,MultiSensor_QPE_01H_Pass2,,,,
1218709,2024-09-05T15:00:00Z,30.29,-89.8,13,0,MultiSensor_QPE_01H_Pass2,,,,
1218711,2024-09-05T16:45:00Z,30.3,-89.72,13,0,MultiSensor_QPE_01H_Pass2,,,,
1218708,2024-09-05T14:45:00Z,30.36,-91.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
1218712,2024-09-06T20:40:00Z,29.59,-90.68,13,0,MultiSensor_QPE_01H_Pass2,,,,
1218713,2024-09-07T03:42:00Z,29.95,-90.38,13,0,MultiSensor_QPE_01H_Pass2,,,,
1218716,2024-09-07T03:01:00Z,29.95,-90.41,13,0,MultiSensor_QPE_01H_Pass2,,,,
1218715,2024-09-07T03:56:00Z,29.98,-90.36,13,0,MultiSensor_QPE_01H_Pass2,,,,
1218717,2024-09-07T04:16:00Z,29.99,-90.4,13,0,MultiSensor_QPE_01H_Pass2,,,,
1217861,2024-09-11T23:00:00Z,29.8365,-90.9248,13,0,MultiSensor_QPE_01H_Pass2,,,,
1217857,2024-09-11T23:30:00Z,29.8945,-90.8345,13,0,MultiSensor_QPE_01H_Pass2,,,,
1217875,2024-09-12T01:00:00Z,29.9833,-90.6847,13,0,MultiSensor_QPE_01H_Pass2,,,,
1217874,2024-09-12T01:00:00Z,30.0049,-90.1161,13,0,MultiSensor_QPE_01H_Pass2,,,,
1217859,2024-09-12T01:51:00Z,30.0256,-90.465,13,0,MultiSensor_QPE_01H_Pass2,,,,
1217873,2024-09-12T01:00:00Z,30.0419,-90.2721,13,0,MultiSensor_QPE_01H_Pass2,,,,
1217876,2024-09-12T01:00:00Z,30.095,-90.6366,13,0,MultiSensor_QPE_01H_Pass2,,,,
1217860,2024-09-11T23:00:00Z,30.1093,-91.0022,13,0,MultiSensor_QPE_01H_Pass2,,,,
1218721,2024-09-12T03:10:00Z,30.38,-89.04,13,0,MultiSensor_QPE_01H_Pass2,,,,
1217858,2024-09-12T04:15:00Z,30.4761,-90.1771,13,0,MultiSensor_QPE_01H_Pass2,,,,
1224628,2024-11-02T00:00:00Z,30.26,-91.0,13,0,MultiSensor_QPE_01H_Pass2,,,,
1224627,2024-11-01T23:30:00Z,30.2619,-90.9895,13,0,MultiSensor_QPE_01H_Pass2,,,,
1224622,2024-11-01T23:22:00Z,30.4086,-91.0432,13,0,MultiSensor_QPE_01H_Pass2,,,,
1224687,2024-11-19T12:37:00Z,29.9989,-90.1137,13,0,MultiSensor_QPE_01H_Pass2,,,,
1224689,2024-11-19T12:39:00Z,30.2742,-89.7402,13,0,MultiSensor_QPE_01H_Pass2,,,,
1224701,2024-11-19T13:20:00Z,30.29,-89.79,13,0,MultiSensor_QPE_01H_Pass2,,,,
1224695,2024-11-19T13:00:00Z,30.36,-90.04,13,0,MultiSensor_QPE_01H_Pass2,,,,
1224692,2024-11-19T12:56:00Z,30.36,-90.04,13,0,MultiSensor_QPE_01H_Pass2,,,,
1224697,2024-11-19T13:00:00Z,30.3697,-90.0801,13,0,MultiSensor_QPE_01H_Pass2,,,,
1224686,2024-11-19T12:35:00Z,30.37,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1224693,2024-11-19T12:58:00Z,30.38,-90.03,13,0,MultiSensor_QPE_01H_Pass2,,,,
1224699,2024-11-19T13:00:00Z,30.39,-90.04,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228567,2024-12-09T19:55:00Z,30.0,-91.04,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228570,2024-12-09T21:28:00Z,30.1,-90.98,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228568,2024-12-09T20:01:00Z,30.36,-90.05,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228569,2024-12-09T20:04:00Z,30.42,-90.08,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228572,2024-12-10T21:58:00Z,30.28,-89.76,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228571,2024-12-10T21:57:00Z,30.29,-89.77,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228573,2024-12-10T22:00:00Z,30.29,-89.76,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228575,2024-12-10T22:00:00Z,30.3,-89.76,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228576,2024-12-10T22:00:00Z,30.3,-89.77,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228581,2024-12-10T22:01:00Z,30.3,-89.75,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228577,2024-12-10T22:00:00Z,30.31,-89.75,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228578,2024-12-10T22:00:00Z,30.32,-89.76,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228579,2024-12-10T22:00:00Z,30.32,-89.79,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228580,2024-12-10T22:00:00Z,30.39,-89.79,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228585,2024-12-28T04:15:00Z,30.48,-88.86,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228588,2024-12-28T05:00:00Z,30.52,-88.77,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228586,2024-12-28T04:15:00Z,30.57,-88.64,13,0,MultiSensor_QPE_01H_Pass2,,,,
1228589,2024-12-28T06:05:00Z,30.52,-88.68,13,0,MultiSensor_QPE_01H_Pass2,,,,
1244105,2025-02-19T08:00:00Z,29.96,-90.09,13,0,MultiSensor_QPE_01H_Pass2,,,,
1244106,2025-02-19T08:00:00Z,29.99,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1244107,2025-02-19T08:00:00Z,30.01,-90.02,13,0,MultiSensor_QPE_01H_Pass2,,,,
1256185,2025-03-15T22:15:00Z,29.99,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1256339,2025-03-29T22:51:00Z,30.4,-91.15,13,0,MultiSensor_QPE_01H_Pass2,,,,
1256620,2025-03-30T00:16:00Z,30.4,-91.1,13,0,MultiSensor_QPE_01H_Pass2,,,,
1256623,2025-03-30T00:16:00Z,30.41,-91.1,13,0,MultiSensor_QPE_01H_Pass2,,,,
1256621,2025-03-30T00:16:00Z,30.41,-91.08,13,0,MultiSensor_QPE_01H_Pass2,,,,
1256625,2025-03-30T00:16:00Z,30.42,-91.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
1256619,2025-03-29T23:24:00Z,30.42,-91.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1256617,2025-03-29T23:11:00Z,30.43,-91.05,13,0,MultiSensor_QPE_01H_Pass2,,,,
1256336,2025-03-29T22:45:00Z,30.68,-91.24,13,0,MultiSensor_QPE_01H_Pass2,,,,
1256338,2025-03-29T22:45:00Z,30.68,-91.23,13,0,MultiSensor_QPE_01H_Pass2,,,,
1256335,2025-03-29T22:10:00Z,30.71,-91.27,13,0,MultiSensor_QPE_01H_Pass2,,,,
1256332,2025-03-29T22:10:00Z,30.73,-91.23,13,0,MultiSensor_QPE_01H_Pass2,,,,
1256334,2025-03-29T22:10:00Z,30.73,-91.22,13,0,MultiSensor_QPE_01H_Pass2,,,,
1256644,2025-03-30T20:00:00Z,30.52,-88.72,13,0,MultiSensor_QPE_01H_Pass2,,,,
1256633,2025-03-30T16:35:00Z,30.66,-88.57,13,0,MultiSensor_QPE_01H_Pass2,,,,
1256638,2025-03-30T17:30:00Z,30.66,-88.49,13,0,MultiSensor_QPE_01H_Pass2,,,,
1250370,2025-03-31T13:42:00Z,30.01,-90.02,13,0,MultiSensor_QPE_01H_Pass2,,,,
1250369,2025-03-31T13:45:00Z,30.03,-90.01,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258039,2025-04-06T21:26:00Z,30.46,-88.78,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258216,2025-04-21T20:20:00Z,29.8995,-90.0467,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258046,2025-04-21T21:01:00Z,29.9,-90.03,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258060,2025-04-21T20:00:00Z,29.9048,-90.0464,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258217,2025-04-21T20:35:00Z,29.9102,-90.0583,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258052,2025-04-21T18:52:00Z,29.9194,-90.0233,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258062,2025-04-21T20:08:00Z,29.9276,-90.0543,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258211,2025-04-21T20:09:00Z,29.9304,-90.0765,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258059,2025-04-21T19:55:00Z,29.9319,-90.0355,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258050,2025-04-21T18:28:00Z,29.9327,-90.0313,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258054,2025-04-21T18:53:00Z,29.9412,-90.0355,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258212,2025-04-21T20:15:00Z,29.9445,-90.0792,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258227,2025-04-21T21:05:00Z,29.9452,-90.1329,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258225,2025-04-21T20:47:00Z,29.9562,-90.0628,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258221,2025-04-21T20:45:00Z,29.9566,-90.1964,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258229,2025-04-21T21:05:00Z,29.9594,-90.0039,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258056,2025-04-21T19:54:00Z,29.9594,-90.0259,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258061,2025-04-21T20:00:00Z,29.9639,-90.009,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258215,2025-04-21T20:17:00Z,29.9677,-90.1109,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258213,2025-04-21T20:15:00Z,29.9684,-90.0305,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258222,2025-04-21T20:45:00Z,29.9685,-90.1752,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258230,2025-04-21T21:35:00Z,29.9685,-90.0905,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258055,2025-04-21T19:39:00Z,29.9712,-90.0031,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258051,2025-04-21T18:50:00Z,29.9869,-90.0672,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258053,2025-04-21T18:52:00Z,29.9902,-90.0739,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258219,2025-04-21T20:44:00Z,29.9923,-90.0679,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258044,2025-04-21T20:30:00Z,30.01,-90.02,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258045,2025-04-21T21:00:00Z,30.02,-90.27,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258047,2025-04-21T23:00:00Z,30.78,-91.09,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258048,2025-04-21T23:30:00Z,30.82,-90.99,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258049,2025-04-21T23:30:00Z,30.86,-91.01,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258066,2025-04-24T12:31:00Z,30.28,-91.24,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258197,2025-04-24T13:30:00Z,30.28,-91.24,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258198,2025-04-24T13:30:00Z,30.3421,-91.2832,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258068,2025-04-24T13:00:00Z,30.36,-91.27,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258196,2025-04-24T13:45:00Z,30.36,-91.26,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258201,2025-04-24T13:40:00Z,30.36,-91.26,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258067,2025-04-24T12:32:00Z,30.39,-91.25,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258203,2025-04-24T14:15:00Z,30.4,-91.18,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258200,2025-04-24T14:34:00Z,30.42,-91.17,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258202,2025-04-24T14:53:00Z,30.42,-91.19,13,0,MultiSensor_QPE_01H_Pass2,,,,
1258199,2025-04-24T14:27:00Z,30.4274,-91.1944,13,0,MultiSensor_QPE_01H_Pass2,,,,
1260132,2025-05-07T14:05:00Z,29.94,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1260135,2025-05-07T14:10:00Z,29.95,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1260568,2025-05-09T19:50:00Z,29.93,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1260570,2025-05-09T20:00:00Z,29.9538,-90.1363,13,0,MultiSensor_QPE_01H_Pass2,,,,
1260577,2025-05-09T20:45:00Z,29.9659,-90.1086,13,0,MultiSensor_QPE_01H_Pass2,,,,
1260569,2025-05-09T19:50:00Z,29.97,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1260571,2025-05-09T20:00:00Z,29.97,-90.08,13,0,MultiSensor_QPE_01H_Pass2,,,,
1260574,2025-05-09T20:15:00Z,29.97,-90.09,13,0,MultiSensor_QPE_01H_Pass2,,,,
1260575,2025-05-09T20:15:00Z,29.98,-90.09,13,0,MultiSensor_QPE_01H_Pass2,,,,
1260576,2025-05-09T20:15:00Z,29.98,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1260578,2025-05-09T21:15:00Z,29.9968,-90.1242,13,0,MultiSensor_QPE_01H_Pass2,,,,
1260573,2025-05-09T20:10:00Z,29.998,-90.1115,13,0,MultiSensor_QPE_01H_Pass2,,,,
1260572,2025-05-09T20:00:00Z,30.0108,-90.023,13,0,MultiSensor_QPE_01H_Pass2,,,,
1260603,2025-05-28T19:30:00Z,29.99,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1278165,2025-06-10T02:35:00Z,30.38,-89.04,13,0,MultiSensor_QPE_01H_Pass2,,,,
1278327,2025-06-11T00:00:00Z,29.6,-90.72,13,0,MultiSensor_QPE_01H_Pass2,,,,
1278338,2025-06-13T15:55:00Z,29.97,-90.09,13,0,MultiSensor_QPE_01H_Pass2,,,,
1279222,2025-06-14T21:05:00Z,29.92,-90.34,13,0,MultiSensor_QPE_01H_Pass2,,,,
1279226,2025-06-14T21:15:00Z,29.93,-90.08,13,0,MultiSensor_QPE_01H_Pass2,,,,
1279221,2025-06-14T21:00:00Z,29.95,-90.32,13,0,MultiSensor_QPE_01H_Pass2,,,,
1279228,2025-06-14T21:15:00Z,29.9547,-90.0806,13,0,MultiSensor_QPE_01H_Pass2,,,,
1279223,2025-06-14T21:05:00Z,29.96,-90.37,13,0,MultiSensor_QPE_01H_Pass2,,,,
1279229,2025-06-14T21:15:00Z,29.96,-90.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
1279256,2025-06-14T21:15:00Z,29.96,-90.08,13,0,MultiSensor_QPE_01H_Pass2,,,,
1279225,2025-06-14T21:11:00Z,29.97,-90.3,13,0,MultiSensor_QPE_01H_Pass2,,,,
1279258,2025-06-14T21:15:00Z,29.97,-90.08,13,0,MultiSensor_QPE_01H_Pass2,,,,
1279259,2025-06-14T21:15:00Z,29.99,-90.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
1279260,2025-06-14T21:15:00Z,30.01,-89.97,13,0,MultiSensor_QPE_01H_Pass2,,,,
1279263,2025-06-14T21:15:00Z,30.01,-90.02,13,0,MultiSensor_QPE_01H_Pass2,,,,
1279264,2025-06-14T21:15:00Z,30.01,-90.05,13,0,MultiSensor_QPE_01H_Pass2,,,,
